gene_name,logFC,P.Value,adj.P.Val
Umodl1,-3.585373424,0.00000115062226198512 ,0.00004646156071478140 
Fabp5,-2.312030327,0.00000115069170194741 ,0.00004646156071478140 
Prss23,-2.933311656,0.00000115242544926565 ,0.00004646156071478140 
Pcolce,-3.167959205,0.00000119438523307664 ,0.00004795254457361110 
Lactb2,-1.607733094,0.00000119547599101511 ,0.00004795254457361110 
Syt7,-2.503490582,0.00000120003062725979 ,0.00004801337729927520 
Cachd1,1.984895106,0.00000120355499099920 ,0.00004803278554987700 
Pard3b,2.158172031,0.00000124930690962702 ,0.00004973311435704130 
Tmem135,-1.40592686,0.00000126267600681715 ,0.00005006362892276620 
Spc25,-2.403329827,0.00000126394507341076 ,0.00005006362892276620 
Car8,-2.121846179,0.00000127860392549990 ,0.00005040998228681850 
Tuft1,1.951902042,0.00000127906877353924 ,0.00005040998228681850 
D830030K20Rik,-6.174717567,0.00000129415414177744 ,0.00005087764193196680 
Fcna,-5.622378515,0.00000129790804828154 ,0.00005089860743186480 
Prkab2,1.981354028,0.00000131173737980085 ,0.00005131360779795210 
Serp1,-1.57919068,0.00000133604118043623 ,0.00005213529584102250 
Fam114a1,-1.50679794,0.00000134229496172051 ,0.00005225031915032230 
F5,-2.404972532,0.00000134898081476183 ,0.00005238155478254550 
Gsdmc3,-4.640731835,0.00000135824070793053 ,0.00005261185330425010 
Pip,-5.594330917,0.00000136355185949093 ,0.00005261266401626710 
Slc1a4,-1.615835529,0.00000136549845416808 ,0.00005261266401626710 
Hephl1,-1.896182395,0.00000136824885539647 ,0.00005261266401626710 
Usp38,-1.626311213,0.00000138821717007184 ,0.00005318072862520900 
Atg9b,-2.89795842,0.00000138975201988176 ,0.00005318072862520900 
Hmgcr,-1.683312597,0.00000139566729990382 ,0.00005327808214415450 
Hlf,-1.646012056,0.00000140620995895678 ,0.00005355118600326020 
Tbcc,1.81573548,0.00000141647950817202 ,0.00005381260131526570 
Flna,1.67988123,0.00000143979364687663 ,0.00005456714339385690 
Zfp703,1.923204818,0.00000145491731494452 ,0.00005500840489326110 
Hnmt,-2.352154906,0.00000146215799787594 ,0.00005515022672656660 
Apof,-2.782097828,0.00000146981697273612 ,0.00005530711294552780 
Ttc39a,-1.398749969,0.00000147379754873745 ,0.00005532516973930340 
Epha8,-3.380897931,0.00000150094089919951 ,0.00005621059234822060 
Mpi,-1.844842007,0.00000150628386100918 ,0.00005627732893472610 
Duox1,-1.859035159,0.00000151810782869338 ,0.00005658532104875040 
Kit,3.487763762,0.00000152247365780432 ,0.00005661452632456340 
Creb5,3.016912615,0.00000153691068702951 ,0.00005700451777890590 
Cnksr3,1.800736165,0.00000154322859808034 ,0.00005700451777890590 
Lmna,1.83409677,0.00000154455428193805 ,0.00005700451777890590 
Odc1,-2.234239159,0.00000154738915003484 ,0.00005700451777890590 
Kdm1a,1.320471634,0.00000155195367938748 ,0.00005703971150939460 
Ippk,1.743412171,0.00000155854500303398 ,0.00005714906085371020 
Wfs1,-1.576126206,0.00000156269859904249 ,0.00005716872374830430 
Cyba,1.579236779,0.00000157237734320296 ,0.00005738995734868250 
Macc1,2.005556501,0.00000157992102439726 ,0.00005753242366261350 
St5,1.491205095,0.00000160274825349475 ,0.00005822950206489870 
Ttc28,3.673740893,0.00000164006439187714 ,0.00005944857258996860 
Mertk,2.166358689,0.00000166007624267773 ,0.00006003625844228580 
Gm10280,-6.251193196,0.00000168103200120913 ,0.00006061235576036860 
Adss,1.367226394,0.00000168367654889913 ,0.00006061235576036860 
Golm1,-1.421901729,0.00000169463886855001 ,0.00006086789759354650 
Rnf145,-1.256072879,0.00000169847778022994 ,0.00006086789759354650 
Tpm4,1.599288797,0.00000170567978428991 ,0.00006098769979845640 
Kif20b,-2.437564056,0.00000171774342287116 ,0.00006128039967281230 
Pikfyve,-1.522503125,0.00000174348090108398 ,0.00006205849585750270 
Mpg,-1.588600953,0.00000175686767191977 ,0.00006239446446521370 
Klf16,1.785928637,0.00000178098569024220 ,0.00006300492927803560 
Bicdl2,-1.644550959,0.00000178203008018742 ,0.00006300492927803560 
Noct,1.886621869,0.00000180878980095209 ,0.00006380829021037240 
Nhsl1,2.054962186,0.00000182650173240725 ,0.00006428960663466420 
Pdp1,2.289726077,0.00000183341971916790 ,0.00006438970053717660 
Chrdl2,-1.873687739,0.00000184464707105417 ,0.00006454998417494590 
Paqr4,-1.955108212,0.00000184615242008830 ,0.00006454998417494590 
Tvp23b,-1.296548919,0.00000185249010328801 ,0.00006462859512663080 
Pla2g15,-2.234074511,0.00000186369935288877 ,0.00006478434373705050 
Chrnb1,2.251494166,0.00000186695837249485 ,0.00006478434373705050 
Npm1,1.348004333,0.00000186925213516167 ,0.00006478434373705050 
Syk,-6.413307691,0.00000188934970624221 ,0.00006533759903162340 
Golph3l,-1.762503642,0.00000189546469693375 ,0.00006540594775183620 
Plxnb1,2.705770101,0.00000191154201726941 ,0.00006581701533970760 
Pak1,1.53764472,0.00000191718568589310 ,0.00006586783169533580 
Rabgap1l,-1.55884602,0.00000192819964675817 ,0.00006610253192487240 
Inpp5b,-1.633419411,0.00000194919815138088 ,0.00006667776533424970 
Adgrg6,2.830619659,0.00000199086647007244 ,0.00006795605549249410 
Ctnna1,1.405531256,0.00000201655797395148 ,0.00006868465995760610 
Tns1,-2.532899132,0.00000202265273711895 ,0.00006874409431704930 
Vamp4,-1.687621807,0.00000203553347288955 ,0.00006891559304222490 
Cck,-2.768818718,0.00000203642001712978 ,0.00006891559304222490 
Arhgef28,3.428263723,0.00000204355542330858 ,0.00006900929467942040 
Saa1,-2.899062011,0.00000206359805691667 ,0.00006953753452347760 
Thrsp,-2.539084775,0.00000207248897743290 ,0.00006968854425393540 
Rasa2,1.679742248,0.00000209637019644197 ,0.00007034189933029480 
Aldh18a1,-1.581929666,0.00000210552865388528 ,0.00007049952297881990 
Olah,-2.330862863,0.00000211202856342615 ,0.00007056765204310130 
Gzf1,-1.694043365,0.00000211757554285106 ,0.00007060372126417340 
Slc35a2,-1.298620567,0.00000212261632265438 ,0.00007062279655416820 
Atp2c2,-2.1871653,0.00000217697878030159 ,0.00007212515861336900 
Galns,-1.511569007,0.00000217894385953513 ,0.00007212515861336900 
Tmem64,-1.366488036,0.00000218146202336057 ,0.00007212515861336900 
Coq9,-1.3535952,0.00000219855540602061 ,0.00007251849122710560 
LOC100036572,-5.175372739,0.00000220253580036767 ,0.00007251849122710560 
Acadl,2.258531961,0.00000224590838108431 ,0.00007379279845042910 
Tead4,2.551985092,0.00000226034298049760 ,0.00007411298851407490 
Fabp3,-1.742460871,0.00000226789609852054 ,0.00007418822302651620 
Gpd1,-1.53290635,0.00000227392576324140 ,0.00007418822302651620 
Rai2,-3.594121034,0.00000227672033459000 ,0.00007418822302651620 
Ppm1j,-1.768999265,0.00000233715605852512 ,0.00007600085256981690 
Znrf1,1.346875006,0.00000237107644663939 ,0.00007694556912256450 
Dkkl1,-2.014964574,0.00000237803959343368 ,0.00007701339699718420 
Tubb2a-ps2,2.604370515,0.00000239842384810300 ,0.00007740837621941000 
Pdhx,-1.617016425,0.00000240003191264938 ,0.00007740837621941000 
AU018091,4.708932402,0.00000246260291551356 ,0.00007922189816608590 
Pdp2,-3.663072695,0.00000246628536432006 ,0.00007922189816608590 
Pdlim3,3.578302406,0.00000248730203483898 ,0.00007973493176185660 
Prodh,2.458962974,0.00000252250040524239 ,0.00008069958786326060 
Rap2b,3.518336812,0.00000258004359771294 ,0.00008235513236221080 
H2-K2,-1.503127291,0.00000258467132698409 ,0.00008235513236221080 
Gm4951,-3.449730983,0.00000262964471320253 ,0.00008345161656115000 
Prlr,-1.520226985,0.00000267598496728935 ,0.00008466160709508020 
Fyb,-4.092671115,0.00000267937641981513 ,0.00008466160709508020 
Gjb6,1.400942406,0.00000268384365696249 ,0.00008466160709508020 
Gatm,-2.373959133,0.00000274760443730088 ,0.00008650027993446820 
Tmem97,-1.811527233,0.00000278979034148409 ,0.00008765377049068510 
Irgm2,-2.145873534,0.00000281598354105945 ,0.00008830119818036430 
Plekhs1,3.459249941,0.00000283877644070231 ,0.00008883964924526600 
Dagla,-2.281977961,0.00000285206384797693 ,0.00008907908508582490 
Tubb2a,1.496838365,0.00000291073931208965 ,0.00009073239465140980 
Chmp2b,1.441590989,0.00000295365586504093 ,0.00009188893167540720 
Btbd11,-1.661507544,0.00000299150141353996 ,0.00009288347414456890 
Hmmr,-2.369477737,0.00000310754090407975 ,0.00009612047234025470 
Lmbr1l,1.976341573,0.00000311400163491587 ,0.00009612047234025470 
Pthlh,-6.381357828,0.00000312974733952878 ,0.00009641818119671110 
Icam1,1.37241034,0.00000316477790813356 ,0.00009730768494191190 
Epb41l4a,1.584488504,0.00000317493064219643 ,0.00009735302216802980 
Marveld2,1.470185097,0.00000317857247777166 ,0.00009735302216802980 
Hecw2,-3.878193919,0.00000325445152346981 ,0.00009948423960718950 
Slc38a10,-1.277927769,0.00000341131311084530 ,0.00010407797761351200 
Nme4,2.949887505,0.00000346482399414280 ,0.00010550689480430200 
Kl,-2.337530256,0.00000348128119653652 ,0.00010580416928858300 
Fcamr,-2.734309164,0.00000352847865016357 ,0.00010685915397035500 
Gm3667,-5.067012586,0.00000353010758501610 ,0.00010685915397035500 
4930523C07Rik,1.938922621,0.00000353627800091721 ,0.00010685915397035500 
Sectm1b,-2.296720106,0.00000354464328371311 ,0.00010690752377061500 
Mpzl2,2.258934691,0.00000361858733426407 ,0.00010892981758230400 
Efnb1,3.085400427,0.00000371648419125897 ,0.00011166409916094400 
Cgnl1,1.565054321,0.00000375328716486513 ,0.00011255588302377300 
Panct2,-2.667678153,0.00000379159416622493 ,0.00011348930720268700 
Ppm1k,-4.234552716,0.00000382402044297767 ,0.00011424351433047100 
Pdhb,-1.200497357,0.00000387505164571980 ,0.00011543294723552000 
Epha2,1.782476016,0.00000387844184902943 ,0.00011543294723552000 
Plcxd2,-1.97515622,0.00000391080923943851 ,0.00011617749853399700 
Hmgcs1,-1.669135848,0.00000392386353786314 ,0.00011632677801198800 
Pacs1,1.317982871,0.00000393055552128585 ,0.00011632677801198800 
Fam110c,1.585413609,0.00000396787808626753 ,0.00011721186032779800 
Tmcc3,-2.624875307,0.00000398515458394488 ,0.00011750258030721100 
Ahr,2.036468764,0.00000399364764056546 ,0.00011753371938826200 
Cela2a,-4.203683154,0.00000400891414626462 ,0.00011757704874089000 
Irx3,1.749680967,0.00000403179731681236 ,0.00011799726813870800 
Ap4b1,-1.649441061,0.00000408461558008405 ,0.00011932211576275100 
Actn1,1.330057483,0.00000413366884176322 ,0.00012053229220521400 
Lgr6,4.189320352,0.00000419216089750484 ,0.00012201272711632900 
Cdhr4,2.802800653,0.00000426104007566165 ,0.00012378948043337600 
Hmgb3,1.560247069,0.00000430879133805699 ,0.00012494704276450000 
Fbxo11,1.359470435,0.00000438965386675010 ,0.00012705877236285400 
Tnfrsf11a,-1.652762861,0.00000442045318668928 ,0.00012770251191005300 
Tubb2b,2.708311537,0.00000442805470303144 ,0.00012770251191005300 
Ivd,-1.692586088,0.00000445891314507597 ,0.00012835822102874400 
Ccdc69,-3.503403885,0.00000449814463093036 ,0.00012925214135858800 
Specc1,1.558393362,0.00000454413196649737 ,0.00013033659092291200 
Steap4,-2.000147531,0.00000455918113095976 ,0.00013046177016726900 
Prss22,5.598925221,0.00000456500625806756 ,0.00013046177016726900 
Clec2d,-2.10720208,0.00000469111980209793 ,0.00013382393023890900 
Gata2,3.285221979,0.00000486177513053073 ,0.00013844233182505900 
Fam8a1,-1.485517376,0.00000493055921004254 ,0.00014014848517178500 
P2ry2,2.389294618,0.00000495991351642819 ,0.00014072975442303600 
Rnase10,-3.854716742,0.00000526032824427756 ,0.00014898607091857100 
Gm2897,-4.346310978,0.00000529515094680228 ,0.00014964700642482100 
Rrm2,-1.875349392,0.00000530260210060108 ,0.00014964700642482100 
Tnks1bp1,1.24988615,0.00000531405670281906 ,0.00014970294497567300 
Tmem189,-1.20695505,0.00000532681487300711 ,0.00014979534208719600 
Prl6a1,-3.524231664,0.00000533708096380718 ,0.00014981745568740400 
Adamtsl5,-4.660665572,0.00000535352128057335 ,0.00015001250056415100 
Spcs3,-1.519116521,0.00000545058913070237 ,0.00015246214269313300 
Slc46a3,-1.53803017,0.00000549550118096275 ,0.00015344682096101600 
Wdr62,-1.62585735,0.00000551114513511823 ,0.00015361223582964500 
Tecpr1,-1.418477845,0.00000553170914352490 ,0.00015368779022456100 
Xrcc2,-2.152189972,0.00000553330502643476 ,0.00015368779022456100 
Gab1,1.356328496,0.00000559441107552087 ,0.00015501342189598700 
Padi2,-2.894128603,0.00000560064944967152 ,0.00015501342189598700 
Pdgfb,2.749233916,0.00000563423184685616 ,0.00015567027990859200 
Dnm1,3.055999728,0.00000565549563808853 ,0.00015598508388193900 
Gm12538,-1.454803189,0.00000568248183751887 ,0.00015645634662046700 
Ticrr,-1.859828525,0.00000576920409251870 ,0.00015856782865767900 
Chst1,-1.742959186,0.00000579908271886410 ,0.00015911233209883400 
Mpc2,-1.434052786,0.00000585741300914288 ,0.00016043423777555300 
Tbc1d14,-1.510163519,0.00000590717371112312 ,0.00016150736412792000 
Sigmar1,-1.422753585,0.00000591703137370702 ,0.00016150736412792000 
Tcf19,-1.893624386,0.00000594520216348780 ,0.00016199650860648500 
Adcy1,-3.225082692,0.00000598278811635274 ,0.00016274007468302700 
Cxcl1,-2.488075285,0.00000602682891798522 ,0.00016365636463889800 
Foxred2,-2.094545132,0.00000607328395291873 ,0.00016463495641840100 
Txnip,-1.438596419,0.00000610737714860198 ,0.00016527566516524900 
Pdzrn3,1.813902401,0.00000615589208053757 ,0.00016630379220652300 
Dhodh,-1.362289278,0.00000619550705356989 ,0.00016708838476897400 
Csnk1d,1.215452261,0.00000624097439557574 ,0.00016802786941683000 
Fdft1,-1.994757563,0.00000645613982869488 ,0.00017352522764063600 
Angptl4,4.036964173,0.00000677014736425850 ,0.00018165604235100400 
Gpr180,-1.320235319,0.00000679361598753460 ,0.00018197679163897800 
Tgds,-1.902053677,0.00000682451570653757 ,0.00018249517127939000 
H2-Q4,-1.362839169,0.00000691774388685551 ,0.00018467571687139300 
Ptafr,-2.258643603,0.00000702496605406485 ,0.00018722186090799500 
Acot6,-1.531219004,0.00000711786426943433 ,0.00018937832813828300 
Ldlrad3,1.540414864,0.00000713991547601623 ,0.00018964575492934500 
Gm14137,1.972013462,0.00000715517596207108 ,0.00018973221628283800 
Bnipl,2.322405669,0.00000728829249307216 ,0.00019293831584675500 
Plekhm2,1.750318497,0.00000735397538241212 ,0.00019435155007297800 
Abca1,1.961490205,0.00000743950892737535 ,0.00019628380482177000 
Zdhhc21,-1.223777439,0.00000756163731396621 ,0.00019917352684987000 
Ctdp1,1.400213414,0.00000765087552946437 ,0.00020118874686797800 
Mut,-1.238869235,0.00000766694920306953 ,0.00020127652027460300 
Tcf7,5.408559237,0.00000769200286605842 ,0.00020139634247709000 
3110009F21Rik,-6.110382757,0.00000769700018072401 ,0.00020139634247709000 
Aqp5,-2.539923656,0.00000790552450460122 ,0.00020651059383589700 
Tmprss4,-1.402591383,0.00000792488053774160 ,0.00020667460729120200 
Fam3c,1.442288682,0.00000794910902559040 ,0.00020696494075853500 
Slc22a4,3.009832393,0.00000797531024571382 ,0.00020730559724220600 
Gm4070,-4.871638704,0.00000802875830578110 ,0.00020801282957898300 
Vstm5,-1.824232616,0.00000802884244768284 ,0.00020801282957898300 
Plce1,-1.378662581,0.00000813784304193312 ,0.00021049176994224400 
Mex3d,1.875843102,0.00000816061397094169 ,0.00021073585489667100 
Ccna2,-1.821349896,0.00000836075307378173 ,0.00021555194384673200 
Mfsd10,-1.215733462,0.00000849263684852309 ,0.00021830238770832300 
Cog6,-1.449702758,0.00000849506254369896 ,0.00021830238770832300 
Igfals,-1.379802189,0.00000866222930233640 ,0.00022223680502292900 
Fut4,-1.932438825,0.00000871719532932224 ,0.00022328452995884700 
Abcb9,-1.800878597,0.00000883565730675118 ,0.00022595263442701600 
Flvcr2,-1.856506482,0.00000886889721007732 ,0.00022643627061076300 
Trim47,2.517601185,0.00000894939865212580 ,0.00022812305854547800 
Klhl22,-1.818534619,0.00000903083521232492 ,0.00022982821207018200 
Tbc1d10a,1.725680181,0.00000906820819466396 ,0.00023040829953130100 
Smoc1,4.153118114,0.00000910526788959243 ,0.00023097857741110600 
Arfgef3,-2.187705508,0.00000912798516046981 ,0.00023118377800651400 
Lman1,-1.440784016,0.00000919771394745888 ,0.00023257707396102400 
Zfp275,-2.145877507,0.00000921386892867131 ,0.00023261339384779800 
AI463229,-2.117866228,0.00000925340541408807 ,0.00023291236982736600 
Slc29a1,-1.552571602,0.00000925518655097353 ,0.00023291236982736600 
Zscan10,-3.368833113,0.00000929784796686297 ,0.00023341380039654500 
Mark3,1.248247106,0.00000930465035749323 ,0.00023341380039654500 
Cyp51,-1.879768495,0.00000942790745515848 ,0.00023613098165027700 
Podxl,1.485868256,0.00000950583036827391 ,0.00023770592269019100 
Galnt10,-1.437423642,0.00000958832044583859 ,0.00023938991520700300 
Gsdmc2,-4.793261271,0.00000965691773627216 ,0.00024072228376032400 
Usp43,1.574819605,0.00000969737930369161 ,0.00024135020868589300 
Pabpc1,1.316661238,0.00000983064481296578 ,0.00024428224940898000 
Asap3,-2.336064102,0.00000985491073244225 ,0.00024450079939641600 
Sfxn2,-1.867111779,0.00000990102675543676 ,0.00024525991668169700 
Syt9,-1.48529817,0.00000998021354410555 ,0.00024683457723168100 
Rpn2,-1.120651123,0.00001002349049472800 ,0.00024751756840418900 
Mvd,-1.403558598,0.00001012099020195320 ,0.00024953530288871900 
1700042G15Rik,-2.27362752,0.00001020620503953540 ,0.00025124433714146000 
Dcxr,1.458601872,0.00001023347935811690 ,0.00025149941953725600 
Esr1,-2.018027458,0.00001024839446861510 ,0.00025149941953725600 
Cav1,-2.067200383,0.00001036151755399750 ,0.00025388127662538900 
Psd,1.37743181,0.00001045546331628080 ,0.00025578659791099300 
Krt8,1.770050447,0.00001063242889473190 ,0.00025902771629639700 
Nt5dc3,1.419437213,0.00001064126466685880 ,0.00025902771629639700 
S100a11,1.940798972,0.00001066403694552420 ,0.00025902771629639700 
Gnl1,1.34796973,0.00001067636352192820 ,0.00025902771629639700 
Clptm1l,-1.216696376,0.00001068485498443240 ,0.00025902771629639700 
St6galnac2,-1.953474178,0.00001068628644806700 ,0.00025902771629639700 
Gabbr2,-2.577780433,0.00001072196679196330 ,0.00025942855390846200 
BB123696,-6.819845201,0.00001073565390129930 ,0.00025942855390846200 
Spout1,-1.559441533,0.00001077869994407580 ,0.00026007110521553200 
Runx1,1.372653339,0.00001081224245444220 ,0.00026048274352134900 
Stim1,-1.53571041,0.00001083328665495370 ,0.00026059248446710500 
LOC68395,-1.497185934,0.00001086388945853420 ,0.00026093147264844200 
Pkd2l1,-3.048508947,0.00001093050957091190 ,0.00026174456224784900 
Rac3,1.968558106,0.00001093086630495950 ,0.00026174456224784900 
Copz1,-1.207510005,0.00001099777717655420 ,0.00026279356982431300 
Ap5s1,-1.99703877,0.00001100793110754840 ,0.00026279356982431300 
Gm8246,-5.633834197,0.00001104266493936230 ,0.00026312840331819800 
Fig4,-1.454043114,0.00001105525561903840 ,0.00026312840331819800 
Sphk1,1.573575281,0.00001151536217859670 ,0.00027366734416622800 
B4galt1,-1.737645465,0.00001166573396146100 ,0.00027682471400439900 
Pcp4,-9.314158928,0.00001180330482505050 ,0.00027966930952788300 
Oxsm,-2.19698115,0.00001189066725061060 ,0.00028131752279738000 
Mapk12,2.334158753,0.00001196940086504370 ,0.00028250310240591300 
Plec,1.44431857,0.00001197652990457870 ,0.00028250310240591300 
Tacstd2,3.570457145,0.00001205487518130490 ,0.00028392734331645600 
Card6,-2.05196487,0.00001207510236648790 ,0.00028398053244043800 
Phc2,1.552577917,0.00001222230570879570 ,0.00028701533346479500 
Acsl1,-1.503359362,0.00001248121857275520 ,0.00029227242395589700 
Ibtk,-1.238179037,0.00001248316161542840 ,0.00029227242395589700 
